date,price,volume,,
1683502318,28807.75567,7.031040802,,
1683502665,28807.51695,7.033389554,,
1683503000,28794.32754,0.236,,
1683503015,28788.12748,0.026051849,,
1683503046,28782.59906,0.211017413,,
1683503076,28775.5189,0.056151175,,
1683503091,28767.42826,0.149971149,,
1683503106,28747.00078,0.61020088,,
1683503121,28710.08155,0.422092017,,
1683503136,28686.41215,0.206054135,,
1683503167,28677.38999,0.026206352,,
1683503216,28676.42389,0.001144069,,
1683503279,28675.46218,0.026245845,,
1683503294,28674.45966,0.000460414,,
1683503325,28672.9474,0.039359091,,
1683503340,28665.5876,0.150000059,,
1683503355,28658.74246,0.026169096,,
1683503370,28652.71471,0.142795892,,
1683503445,28645.14373,0.052361181,,
1683503524,28643.19528,0.002166759,,
1683503631,28630.06419,0.340618986,,
1683503646,28584.47284,0.836363082,,
1683503661,28548.76132,0.056,,
1683503676,28538.32345,0.11797809,,
1683503691,28524.17455,0.118000114,,
1683503706,28510.39417,0.112,,
1683503736,28839.56607,2.69619395,,
1683503751,28496.62385,0.118000035,,
1683503766,28487.98761,0.026325431,,
1683503887,28484.838,0.026328341,,
1683504182,28475.67006,0.1269953,,
1683504213,28466.50457,0.026345297,,
1683504303,28471.48945,0.145999703,,
1683504458,28492.57627,0.572565861,,
1683504473,28505.46176,0.499075978,,
1683504671,28534.27018,0.183999955,,
1683504717,28548.1199,0.359939085,,
1683504747,28564.66617,0.659263895,,
1683505038,28594.53426,0.052455105,,
1683505117,28601.24533,0.313527604,,
1683505132,28613.78253,0.173999932,,
1683505162,28624.81663,0.707644604,,
1683505207,28651.0041,0.026176476,,
1683505282,28650.40376,0.022922612,,
1683505297,28643.27056,0.130999784,,
1683505312,28634.86394,0.052379304,,
1683505391,28631.78877,0.026194044,,
1683505630,28635.60738,0.174433178,,
1683505789,28639.4266,0.026187058,,
1683505880,28638.07712,0.026188292,,
1683505957,28636.05299,0.052379052,,
1683506218,28642.21766,3.440058338,,
1683506233,28642.20974,3.440059565,,
1683508484,28632.00211,0.104882746,,
1683508499,28629.47551,0.053776464,,
1683508529,28622.03131,0.104919283,,
1683508544,28616.55194,0.026207991,,
1683508621,28614.52879,0.052418452,,
1683508796,28611.61519,0.060827406,,
1683508811,28610.44653,0.12215969,,
1683508826,28602.0604,0.052439375,,
1683508920,28598.98714,0.026224087,,
1683509060,28593.52293,0.128003451,,
1683509165,28585.48315,0.047538203,,
1683509212,28575.94949,0.161079069,,
1683509227,28558.59304,0.219054644,,
1683509302,28547.29353,0.052541923,,
1683509318,28546.10852,0.045764654,,
1683509485,28552.10359,0.321966303,,
1683509563,28563.66951,0.129661103,,
1683509593,28573.21131,0.550882461,,
1683510148,28591.9354,0.161020316,,
1683510163,28582.0136,0.056,,
1683510178,28566.76004,0.277906373,,
1683510193,28547.41935,0.147,,
1683510208,28490.28009,1.122013105,,
1683510223,28406.44963,0.7458866,,
1683510238,28363.74109,0.212801435,,
1683510253,28320.86487,0.758262735,,
1683510268,28284.92549,0.057,,
1683510283,28277.09619,0.120862043,,
1683510298,28251.29331,0.46908309,,
1683510343,28225.26888,0.12898409,,
1683510373,28167.70587,1.184561019,,
1683510388,28161.79974,1.04974492,,
1683510433,28090.24703,2.62517E-06,,
1683510448,28206.02975,0.039882615,,
1683510613,28202.53794,0.039942739,,
1683510688,28140.62146,1.837740025,,
1683510703,28156.59049,0.057,,
1683510748,28161.579,0.057,,
1683510763,28175.32677,0.256990431,,
1683510973,28205.88001,0.440037443,,
1683511189,28232.71406,0.171516792,,
1683511312,28239.07941,0.026557842,,
1683511462,28235.58014,0.053120073,,
1683511601,28230.9149,0.053128851,,
1683511723,28233.9823,0.122985716,,
1683511768,28244.93068,0.12627649,,
1683511783,28252.98459,0.057,,
1683512089,28263.07192,0.172422418,,
1683512565,28279.93126,0.210757348,,
1683513089,28281.35963,0.178303641,,
1683514078,28281.29277,7.144981832,,
1683514664,28274.93094,0.057,,
1683514679,28295.4373,0.570794978,,
1683515712,28313.72157,0.144790527,,
1683515728,28301.83274,0.124901896,,
1683515926,28302.56364,0.25,,
1683516005,28303.62364,0.207497313,,
1683516020,28291.91765,0.247545112,,
1683516177,28276.845,0.106200073,,
1683516359,28267.49797,0.106235189,,
1683516819,28257.42413,0.122838217,,
1683516942,28244.93831,0.161254737,,
1683517066,28235.35115,0.057,,
1683517083,28231.092,0.04,,
1683517115,28215.90302,0.306119203,,
1683517483,28200.47868,0.106541956,,
1683517513,28181.95469,0.354125787,,
1683517528,28157.66784,0.200540589,,
1683517588,28152.63974,0.151500173,,
1683517633,28159.99677,0.146019847,,
1683517678,28166.61918,0.121693493,,
1683517711,28168.43694,0.364566554,,
1683517947,28190.26917,0.188482377,,
1683517962,28196.35303,0.057,,
1683517977,28202.65364,0.197129428,,
1683518088,28206.27535,0.38476563,,
1683519889,28225.8384,0.057,,
1683520369,28229.19036,0.078,,
1683520384,28233.06445,0.078,,
1683520459,28236.66608,0.067,,
1683521534,28234.70791,0.31230031,,
1683521549,28230.95007,0.100334513,,
1683521610,28222.13212,0.100562198,,
1683522823,28209.49466,0.187488525,,
1683522931,28178.87693,0.511,,
1683523068,28165.17164,0.350489446,,
1683523249,28175.77529,0.078,,
1683523265,28183.22313,0.596429596,,
1683523357,28209.65244,0.078,,
1683523992,28213.49778,0.077,,
1683524023,28217.34334,0.078,,
1683524069,28221.2145,0.078,,
1683524223,28208.58743,0.830713438,,
1683524238,28215.44131,0.078,,
1683524253,28219.31208,0.078,,
1683524328,28223.18365,0.078,,
1683524343,28228.99259,0.156,,
1683524572,28235.05739,0.51824123,,
1683524785,28261.00437,0.078,,
1683525576,27812.35533,0.002009295,,
1683525591,28263.11925,0.00699913,,
1683525621,28266.81204,0.141367197,,
1683526737,28275.66004,0.21400748,,
1683526887,28286.02219,0.201978245,,
1683526902,28294.71952,0.14700045,,
1683527439,28302.0498,0.146996968,,
1683527949,28303.06961,0.106101672,,
1683528116,28297.94047,0.09959074,,
1683528131,28290.60453,0.194704376,,
1683528146,28281.05049,0.188736969,,
1683528251,28274.40702,0.078,,
1683528266,28273.473,0.298817738,,
1683528281,28273.60121,0.078,,
1683528311,28269.00079,0.026529732,,
1683528582,28263.23455,0.104531924,,
1683528597,28255.20642,0.078,,
1683528612,28248.8315,0.067,,
1683528764,28244.71957,0.026552539,,
1683528886,28242.38577,0.026554733,,
1683529591,28220.4459,0.473090709,,
1683529925,27765.21929,0.001806088,,
1683531205,28195.01105,0.106508311,,
1683531436,28185.95424,0.1,,
1683531634,28168.33739,0.302007302,,
1683532073,28148.28391,0.156,,
1683532088,28086.60193,1.252248731,,
1683532103,28007.33858,0.355732566,,
1683532118,27967.89367,0.311767622,,
1683532133,27944.89717,0.078,,
1683532148,27947.37226,0.119974201,,
1683532163,27954.57836,0.002220133,,
1683532178,27954.71489,9.43784E-05,,
1683532223,27959.38128,0.079,,
1683532449,27968.70604,0.079,,
1683532464,27980.51795,0.121024575,,
1683532616,27994.81975,0.121000216,,
1683533211,28001.97687,5.55811E-05,,
1683533226,28002.01393,0.001171623,,
1683533257,28002.04858,0.001200882,,
1683533332,27997.4476,0.079,,
1683533347,27992.80513,0.000471625,,
1683533362,27981.25414,0.196099041,,
1683533377,27968.10126,0.026805806,,
1683533468,27964.93611,0.026817782,,
1683534522,28253.08727,1.17980027,,
1683534800,27965.36057,0.079,,
1683534830,27969.37556,0.079,,
1683535202,27970.87145,0.143111146,,
1683535233,27975.65248,0.040996252,,
1683535248,27970.093,0.091990863,,
1683535293,27962.45329,0.090818041,,
1683535308,27945.91137,0.305298115,,
1683535632,27927.33806,0.139818766,,
1683535662,27904.52915,0.407502198,,
1683535677,27875.93149,0.279572541,,
1683536015,27849.07588,0.366662277,,
1683536030,27828.17118,0.136961979,,
1683536105,27816.81028,0.136999924,,
1683536195,27787.03879,0.581839348,,
1683536226,27752.78828,0.246336429,,
1683536241,27735.75074,0.16624109,,
1683536301,27735.42626,0.158,,
1683536331,27740.46076,0.036031267,,
1683536516,27748.22343,0.223996995,,
1683536606,27759.3449,0.079,,
1683536713,27763.08178,0.079,,
1683536773,27766.81941,0.079,,
1683536789,27770.5578,0.079,,
1683536804,27774.96653,0.349354798,,
1683537264,27792.02313,0.079,,
1683537384,27795.76747,0.079,,
1683537461,27799.51258,0.079,,
1683537476,27803.25844,0.079,,
1683537491,27807.00506,0.079,,
1683537506,27811.13405,0.48440636,,
1683537568,27844.03383,0.812364991,,
1683537886,27875.8372,0.421121416,,
1683538113,27884.59796,0.359884894,,
1683538128,27905.42173,0.191594695,,
1683539396,27909.99169,0.000094719,,
1683539887,27911.87513,0.079,,
1683539918,27923.57352,0.475961764,,
1683540250,27946.39013,0.107241042,,
1683544038,27950.84591,0.079,,
1683544053,27954.62688,0.079,,
1683544068,27961.03063,0.468669594,,
1683544603,27972.92619,0.165888988,,
1683544892,27969.45926,0.141608648,,
1683545753,27966.8656,0.160001154,,
1683546304,27965.90766,0.2,,
1683546596,27953.45468,3.595620311,,
1683546611,27953.46293,3.595621694,,
1683547651,27961.24019,0.034149684,,
1683547744,27953.70871,0.143236951,,
1683547955,27943.24143,0.107467955,,
1683548105,27932.16455,0.158,,
1683548380,27922.2806,0.079,,
1683548471,27914.65862,0.103855106,,
1683548697,27909.21121,0.02687177,,
1683549414,27904.8009,0.079,,
1683549813,27909.15417,3.601868891,,
1683549828,27909.14583,3.601870285,,
1683550010,27898.22089,0.079,,
1683550026,27889.68724,0.125997972,,
1683550433,27883.32475,0.026896717,,
1683550571,27881.08672,0.026898876,,
1683550631,27876.68195,0.079,,
1683550706,27870.11187,0.079,,
1683550751,27865.7089,0.02691372,,
1683550781,27856.15426,0.203029743,,
1683550872,27844.44071,0.079,,
1683550887,27836.76437,0.105932186,,
1683551558,27838.54655,0.260009298,,
1683551603,27853.2627,0.359,,
1683551709,27867.45851,0.699053875,,
1683551724,27901.23648,0.079,,
1683551878,27907.89151,0.141,,
1683551893,27931.60741,1.108053711,,
1683551983,27972.6711,0.12927297,,
1683552761,27974.77272,0.079,,
1683553324,27977.43053,0.248726783,,
1683553385,27982.63226,0.212334664,,
1683553446,27987.84937,0.105799434,,
1683553462,27980.11906,0.079,,
1683553538,27975.69443,0.026807912,,
1683553613,27973.4527,0.02681006,,
1683553629,27960.86507,7.319418946,,
1683553660,27962.42699,0.079,,
1683553782,27958.00585,0.026824872,,
1683553888,27955.76483,0.026827023,,
1683553963,27953.5239,0.026829173,,
1683553978,27949.10486,0.079,,
1683554053,27942.50917,0.079,,
1683554114,27938.09195,0.026843992,,
1683554801,27935.85173,0.026846145,,
1683554861,27931.43617,0.079,,
1683554876,27924.84674,0.079,,
1683554921,27920.433,0.02686097,,
1683554969,27916.02049,0.079,,
1683554999,27909.43651,0.079,,
1683555014,27902.85486,0.079,,
1683555059,27898.44545,0.02688214,,
1683555105,27894.03726,0.079,,
1683555120,27887.46106,0.079,,
1683555180,27879.7684,0.105896978,,
1683555349,27870.96014,0.105905478,,
1683555456,27865.43852,0.026913981,,
1683555987,28355.68226,0.083054812,,
1683556522,27858.54049,0.138089214,,
1683556537,27851.63586,0.026927311,,
1683556614,27849.38303,0.026929489,,
1683556707,27839.44063,0.210850949,,
1683556873,27848.35938,0.742983658,,
1683556903,27872.9387,0.285999912,,
1683556918,27876.74145,0.883292918,,
1683557085,27915.69185,0.026865524,,
1683557549,27923.91732,0.390004609,,
1683557564,27938.29841,0.209341996,,
1683557777,27956.6238,1.152511987,,
1683558021,27999.90113,0.065736515,,
1683558036,28030.34871,0.656531913,,
1683558066,28064.06935,0.150032243,,
1683558096,28073.57909,0.079,,
1683558126,28086.33379,0.227976084,,
1683558188,28094.70041,0.026694372,,
1683558278,28092.48055,0.026696481,,
1683558308,28084.80375,0.158,,
1683558323,28071.67604,0.158,,
1683558338,28051.45461,0.329005951,,
1683558353,28036.5917,0.026749677,,
1683558533,28033.20135,0.053503667,,
1683558768,28029.81128,0.026756147,,
1683558897,28027.55126,0.026758305,,
1683558974,28025.29133,0.026760463,,
1683559020,28014.96009,0.218,,
1683559068,28004.63224,0.026780204,,
1683559161,28010.33829,0.162036128,,
1683559176,28017.55388,0.008964686,,
1683559577,28009.28257,0.20499496,,
1683559622,28559.68268,0.000129362,,
1683559669,28000.63243,0.000129362,,
1683559701,28000.52526,0.004317351,,
1683559733,28000.43462,0.003810496,,
1683559931,27999.13107,0.026785465,,
1683559948,27994.67118,0.079,,
1683560009,27990.21183,0.026794,,
1683560099,27986.30145,0.066,,
1683560195,27982.39146,0.026801488,,
1683560272,27980.13332,0.026803651,,
1683560332,27977.87529,0.026805815,,
1683560654,27975.61734,0.026807978,,
1683560774,27973.35948,0.026810142,,
1683560804,27972.8268,0.032782412,,
1683561156,27972.58818,0.026810881,,
1683561231,27970.33045,0.026813045,,
1683561306,27968.0728,0.026815209,,
1683561383,27965.81525,0.026817374,,
1683562130,27963.55779,0.026819539,,
1683562236,27960.17182,0.053643408,,
1683562372,27955.65763,0.05365207,,
1683562493,27952.27221,0.026830367,,
1683562554,27950.0153,0.026832533,,
1683562629,27947.75847,0.0268347,,
1683562705,27945.50174,0.026836867,,
1683562783,27943.2451,0.026839034,,
1683563748,27940.98855,0.026841202,,
1683564010,27944.78416,0.205026985,,
1683564180,27949.09508,0.175804282,,
1683564771,27955.97503,0.026826813,,
1683564877,27953.71796,0.026828979,,
1683564997,27951.46099,0.026831146,,
1683565272,27942.80177,0.179116076,,
1683565348,27929.25003,0.143362389,,
1683565363,27922.10044,0.026859358,,
1683565453,27927.70962,0.371524752,,
1683565514,27936.64766,0.026845373,,
1683565717,27935.7299,0.005006492,,
1683566650,27936.04393,0.004317351,,
1683567330,27936.13465,0.003702132,,
1683567545,27910.15547,0.622794433,,
1683567575,27872.3846,0.27806399,,
1683567605,27827.32564,0.799366943,,
1683567620,27797.2445,0.079,,
1683567650,27798.20163,0.87719838,,
1683567727,27828.75568,1.197871899,,
1683567893,27870.06953,0.026909501,,
1683567983,27867.81593,0.026911678,,
1683568137,27866.86056,0.007169807,,
1683568290,27867.01065,0.006152316,,
1683568643,27846.54857,0.495759631,,
1683568674,27813.96796,0.283908669,,
1683568689,27795.06983,0.168976513,,
1683568764,27763.53175,0.588000222,,
1683568794,27706.5594,0.680786135,,
1683568809,27650.2103,0.194714539,,
1683568839,27618.27023,0.259899236,,
1683568854,27589.81899,0.14145765,,
1683568869,27579.96075,0.002250289,,
1683568884,28022.70378,3.788484172,,
1683568899,27508.98663,0.124282212,,
1683568914,27517.95796,9.58763E-05,,
1683568944,27517.50712,0.000481141,,
1683568959,27515.08458,0.04088297,,
1683569004,27499.01347,0.182006711,,
1683569019,27485.90358,7.99926E-05,,
1683569094,27485.9175,0.000113249,,
1683569124,27482.9779,0.040930039,,
1683569229,27468.80412,0.155976739,,
1683569259,27454.63613,0.040972289,,
1683569289,27438.10924,0.189,,
1683569319,27430.20725,0.079,,
1683569394,27432.93561,0.041004698,,
1683569517,27435.66481,0.079,,
1683569579,27447.01741,0.079,,
1683569699,27469.09782,0.22799407,,
1683569744,27495.59624,0.139994306,,
1683569759,27521.55898,0.219999783,,
1683569819,27553.23378,0.222000336,,
1683569909,27567.01575,0.027204528,,
1683569969,27575.84767,0.152007804,,
1683570000,27603.04413,0.231951894,,
1683570045,27613.71169,0.081464213,,
1683570168,27606.00882,0.027166103,,
1683570291,27602.15725,0.027169894,,
1683570398,27594.45546,0.081521055,,
1683570508,27584.83029,0.054370125,,
1683570628,27577.13092,0.054385303,,
1683570751,27569.43261,0.054400489,,
1683570872,27561.73538,0.05441568,,
1683570995,27554.03923,0.054430878,,
1683571070,27544.40553,0.081669123,,
1683571175,27534.62779,0.054469076,,
1683571266,27528.72755,0.02724232,,
1683571356,27535.35435,0.119023323,,
1683571417,27551.27294,0.104005418,,
1683571601,27557.27472,0.054429421,,
1683571723,27555.24922,0.027217378,,
1683571784,27554.98775,0.016677198,,
1683571876,27554.72629,0.027217894,,
1683571936,27554.23882,0.083953056,,
1683571997,27549.55316,0.027223005,,
1683572027,27548.93345,0.024793162,,
1683572087,27547.07435,0.027225455,,
1683572177,27545.04939,0.054453578,,
1683572193,27543.85996,0.074390416,,
1683572301,27537.76663,0.054465675,,
1683572381,27533.89246,0.054475622,,
1683572396,27532.63551,0.05000973,,
1683572456,27527.71093,0.05448557,,
1683572504,27518.69442,0.141006701,,
1683572519,27505.5092,0.145033097,,
1683572564,27496.31462,0.054547781,,
1683572611,27483.17082,0.230961973,,
1683572642,27470.03211,0.054599969,,
1683572717,27459.92537,3.641583363,,
1683572732,27459.93372,3.641584713,,
1683572810,27466.26563,0.027304976,,
1683573317,27469.48511,0.179991025,,
1683573394,27473.62481,0.16535543,,
1683573456,27475.44957,0.132999615,,
1683573473,27459.46524,0.21462098,,
1683573768,27454.34646,0.191003304,,
1683573829,27463.58943,0.180996524,,
1683573844,27468.53498,0.017976049,,
1683573859,27480.00001,0.443023874,,
1683573875,27495.52845,0.181000279,,
1683574094,27509.05272,0.361999443,,
1683574109,27515.46466,1.264298468,,
1683574371,27571.42075,0.1,,
1683574759,27562.30615,0.1,,
1683574789,27547.0402,0.234930377,,
1683575005,27532.57817,0.08,,
1683575146,27522.43052,0.13996337,,
1683575254,27514.06777,0.041389292,,
1683575269,27505.98416,0.13400269,,
1683575335,27498.55368,0.027272916,,
1683575412,27496.04126,0.027275408,,
1683575686,27488.75352,0.13100125,,
1683575701,27480.43958,0.049625474,,
1683575777,27472.26795,0.128001317,,
1683575822,27460.49674,0.128000414,,
1683575852,27452.10332,0.054635626,,
1683575882,27449.6481,0.0011952,,
1683575929,27447.45058,0.049034797,,
1683575945,27434.768,0.227189171,,
1683576023,27423.08709,0.027347967,,
1683576101,27426.12214,0.17300078,,
1683576131,27434.97687,0.18400332,,
1683576191,27444.10888,0.183999971,,
1683576255,27453.24537,0.184000233,,
1683576552,27456.47674,0.666319358,,
1683576568,27457.51236,0.673096976,,
1683576583,27424.51515,0.045337312,,
1683576598,27411.07443,0.247775285,,
1683576674,27397.11486,0.057010587,,
1683576766,27393.65643,0.027377348,,
1683576859,27405.7963,0.540999549,,
1683576890,27432.78355,0.547999759,,
1683576905,27460.49697,1.364934128,,
1683577161,27528.39028,0.172403443,,
1683577191,27540.43394,0.330219517,,
1683578306,27559.78636,0.165065368,,
1683578337,27567.97774,0.165000377,,
1683578428,27572.01784,0.002255446,,
1683579946,27571.29663,0.298535018,,
1683579961,27577.96229,0.16693778,,
1683579976,27564.65162,0.125060432,,
1683580036,27548.97618,0.21900245,,
1683580051,27533.51368,0.118000158,,
1683581382,27528.19863,0.005212055,,
1683581457,27530.32549,0.08,,
1683581639,27532.16151,0.078231998,,
1683582258,27537.93066,0.08,,
1683582273,27551.57246,0.468885288,,
1683582288,27574.04226,0.969224393,,
1683582501,27639.32117,0.949288188,,
1683582607,27674.11605,0.111953647,,
1683582729,27661.65445,0.16,,
1683582744,27651.39594,0.064,,
1683582975,27640.14039,3.681126019,,
1683582990,27640.25014,3.761126965,,
1683583005,27637.48341,0.08,,
1683583349,27625.70588,3.570091904,,
1683583364,27625.71612,3.570092803,,
1683584022,27626.17194,0.307054513,,
1683584100,27615.09531,0.137605898,,
1683584131,27616.72341,0.202978737,,
1683584282,27623.77189,0.08,,
1683584328,27627.3847,0.065,,
1683584343,27630.99825,0.08,,
1683584389,27634.98642,0.08,,
1683584421,27638.97546,0.08,,
1683584436,27646.8067,0.233998998,,
1683584577,27644.62091,0.321640421,,
1683584839,27628.57416,0.322007144,,
1683585030,27621.22657,0.027125877,,
1683585109,27622.57801,0.02712455,,
1683585124,27627.99111,0.190124093,,
1683585552,27633.40512,0.027113922,,
1683585613,27634.75686,0.027112596,,
1683585673,27642.40459,0.279593619,,
1683586169,27645.9526,0.137325592,,
1683586279,27634.50509,0.321771689,,
1683586356,27627.16086,0.027120051,,
1683586434,27628.51244,0.027118724,,
1683586497,27629.86405,0.027117397,,
1683586547,27631.2157,0.027116071,,
1683586562,27633.88565,0.08,,
1683586610,27636.5558,0.027110831,,
1683586688,27637.90761,0.027109505,,
1683586720,27640.57837,0.08,,
1683586767,27648.28024,0.228786359,,
1683586782,27659.40959,0.217204065,,
1683586844,27664.83053,5.63712E-05,,
1683586935,27656.80071,0.321626148,,
1683587173,27645.34561,0.137466879,,
1683587266,27633.89309,0.321846444,,
1683587710,27626.54725,0.027120653,,
1683587817,27623.79926,0.137417451,,
1683587895,27621.0516,0.027126049,,
1683587955,27622.40303,0.027124722,,
1683588031,27631.9543,0.356151328,,
1683588092,27661.57051,1.092470619,,
1683588184,27699.44303,0.000079535,,
1683588214,27691.40753,0.32104556,,
1683588306,27684.0532,0.027064317,,
1683588448,27676.68676,0.321693635,,
1683588508,27669.32246,0.027078726,,
1683589730,27661.96667,0.321518039,,
1683589853,27658.32433,0.175705979,,
1683589931,27668.54974,0.233610743,,
1683589946,27677.8604,0.138904074,,
1683589961,27685.33482,0.16,,
1683590085,27691.33834,0.08,,
1683590489,27689.90607,0.137251672,,
1683590748,27683.04234,0.137159877,,
1683590858,27680.43884,0.360472166,,
1683590998,27655.06634,0.321441486,,
1683591716,27641.72897,0.555971519,,
1683591746,27623.03694,0.08,,
1683591792,27627.02295,0.08,,
1683591855,27625.00255,0.161099657,,
1683592371,27617.56179,0.137634808,,
1683592465,27606.11691,0.322116198,,
1683592605,27819.57254,0.037753446,,
1683592668,27590.0408,0.322745821,,
1683592746,27583.81138,0.08,,
1683593759,27582.78758,0.911112439,,
1683593774,27544.79915,0.32250622,,
1683593789,27541.2107,0.16,,
1683593819,27546.81754,0.092444832,,
1683593834,27553.66199,0.224097466,,
1683593849,27560.23939,0.08,,
1683593910,27565.4323,0.16,,
1683594098,27570.62651,0.08,,
1683594271,27574.09019,0.08,,
1683594286,27576.9664,0.51994829,,
1683594316,27604.44375,0.42744996,,
1683594331,27652.55329,1.229401623,,
1683594376,27691.48311,0.06343188,,
1683594391,27713.38574,0.497626265,,
1683594451,27736.83121,0.24313937,,
1683594466,27727.69711,0.137090854,,
1683594541,27697.1559,1.441500545,,
1683594676,27662.29688,0.177559033,,
1683594691,27668.21326,0.08,,
1683594887,27659.23225,0.471041211,,
1683594992,28181.76069,0.123847303,,
1683595053,27640.99469,0.32175359,,
1683595611,27640.65855,0.324997549,,
1683595626,27651.56326,0.175045553,,
1683595761,27657.12772,0.08,,
1683595791,27660.61944,0.08,,
1683595806,27663.64522,0.217818867,,
1683595821,27672.657,0.08,,
1683595837,27680.59205,0.467889297,,
1683595867,27715.56932,0.575402375,,
1683596017,27736.02254,9.53131E-05,,
1683596032,27736.0013,0.000476945,,
1683596578,27734.23046,0.079,,
1683596593,27730.72464,0.079,,
1683596608,27727.21948,0.079,,
1683596653,27717.44701,0.50335267,,
1683597063,27697.64867,0.146998092,,
1683597442,27694.25607,2.30915E-08,,
1683598513,27691.13822,0.135125253,,
1683598559,27680.96092,0.427028268,,
1683598574,27659.98608,0.15291941,,
1683598619,27644.20259,0.593582246,,
1683601085,27626.139,0.160001922,,
1683601190,27631.36574,0.08,,
1683602402,27629.82153,0.150902457,,
1683602417,27619.0339,0.344572531,,
1683604468,27616.14054,0.211651276,,
1683604549,27623.44417,0.123881104,,
1683606390,27628.31912,0.1,,
1683606590,27632.67518,0.1,,
1683608854,27632.27628,0.118313903,,
1683609079,27626.84713,0.130968039,,
1683609094,27621.4037,0.119042159,,
1683609110,27616.67222,0.098328526,,
1683610204,27611.3024,0.249215301,,
1683610385,27595.22593,0.276533974,,
1683610460,27584.14944,0.045060786,,
1683612075,27583.29187,0.037835458,,
1683612135,27559.66682,0.616436961,,
1683612485,27539.34632,9.58019E-05,,
1683612517,27539.35997,0.000479391,,
1683612564,27538.72539,0.027233737,,
1683612759,27535.24789,0.241844982,,
1683613210,27538.71315,0.151554376,,
1683613330,27521.89339,0.071554376,,
1683614028,27520.51608,0.135920792,,
1683614750,27518.71577,0.182657793,,
1683614765,27541.94867,0.751952488,,
1683614780,27544.64811,0.059579777,,
1683614870,27570.58712,0.059579777,,
1683615111,27572.57378,0.027173742,,
1683616015,27573.36206,0.007246124,,
1683617415,27579.4373,0.272198235,,
1683617430,27589.84992,0.519242942,,
1683618636,27610.52622,0.136022058,,
1683618893,27593.49949,0.048088968,,
1683618938,27618.08676,0.200383462,,
1683618953,27625.25013,0.111493864,,
1683618969,27626.41356,0.370024038,,
1683619029,27644.72064,0.097874148,,
1683619134,27648.81287,0.08,,
1683621111,27645.75575,0.224627076,,
1683621126,27638.41066,0.17300441,,
1683622030,27616.46908,0.80547025,,
1683622361,27601.92557,0.640653614,,
1683622511,27613.21479,0.089853791,,
1683622541,27573.76853,0.089853791,,
1683624357,27573.44709,0.08,,
1683624372,27577.76549,0.118916087,,
1683625652,27579.59878,0.034481139,,
1683628062,27580.55162,0.08,,
1683628139,27583.87005,0.076,,
1683628154,27587.18909,0.08,,
1683628169,27587.71205,0.239384624,,
1683628184,27599.74194,0.117445423,,
1683628199,27603.94706,0.08,,
1683628229,27607.82024,0.296231044,,
1683628968,27623.7116,0.333049602,,
1683628983,27622.76872,0.211146881,,
1683629058,27638.36958,0.076146881,,
1683630096,27637.54177,0.119041296,,
1683630141,27633.29423,0.08,,
1683630247,27627.53333,0.190038843,,
1683630399,27620.91704,0.120189079,,
1683630761,27617.10767,0.111879534,,
1683630776,27602.7098,0.32,,
1683630791,27599.62445,0.14496446,,
1683630851,27584.50789,0.06496446,,
1683631893,27584.75329,0.08,,
1683631924,27588.15792,0.08,,
1683631984,27594.54362,0.220005902,,
1683632029,27600.93119,0.08,,
1683632045,27601.13002,0.305195816,,
1683632876,27614.99434,0.08,,
1683632891,27626.49328,0.756116033,,
1683632906,27656.66482,0.467767578,,
1683632921,27665.60429,0.384030468,,
1683632936,27683.59571,0.075709541,,
1683633207,27690.37957,0.224915952,,
1683633223,27700.0149,0.383759481,,
1683633359,27711.89668,0.147948008,,
1683634492,27729.90578,1.097353841,,
1683634568,27777.18497,0.475504198,,
1683634629,27648.76983,0.064429378,,
1683634749,27794.69542,0.000475938,,
1683634839,27796.06293,0.06219201,,
1683634855,27789.07699,0.375915094,,
1683634870,27775.73547,0.22348031,,
1683634885,27772.72791,0.431760608,,
1683635142,27758.3153,0.16205512,,
1683635172,27780.28097,0.627272669,,
1683635598,27800.695,0.137214574,,
1683635613,27794.2837,0.150581231,,
1683635628,27790.2874,0.028853497,,
1683635658,27790.76244,0.254552531,,
1683635885,27780.17627,8.25366E-05,,
1683636427,27777.15478,0.135874641,,
1683637486,27781.71979,0.341001912,,
1683638532,27782.79724,0.292583596,,
1683638638,27764.78375,0.381159685,,
1683639033,27744.45132,0.359350535,,
1683639049,27732.3997,0.148769626,,
1683639371,27729.68305,0.026927083,,
1683639447,27721.11694,0.444668792,,
1683639493,27702.45487,0.08,,
1683639765,27703.29033,0.172004483,,
1683639961,27706.57357,0.140672916,,
1683640098,27706.43634,0.16,,
1683640113,27694.12966,0.16,,
1683640189,27679.13407,0.229291978,,
1683640282,27660.5321,0.254055558,,
1683640312,27639.7635,0.286166643,,
1683641055,27619.5572,0.24,,
1683641085,27610.39818,0.002247808,,
1683641145,27610.45995,0.000478156,,
1683641205,27596.73169,0.36498687,,
1683641220,27570.04856,0.331615497,,
1683641310,27557.36005,9.57393E-05,,
1683641370,27554.30841,0.080078419,,
1683641415,27547.8049,0.09,,
1683641461,27543.31938,0.027228801,,
1683641566,27504.96161,0.827002814,,
1683641596,27471.34206,0.08,,
1683641750,27487.88694,0.524,,
1683641765,27503.07847,0.544215834,,
1683642418,27522.18852,0.343953667,,
1683642570,27508.69009,0.08,,
1683642585,27499.01877,0.134790486,,
1683643076,27497.47771,0.183000527,,
1683643305,27511.01154,0.621124134,,
1683643475,27535.02877,0.16,,
