date,price,,,
1683200160,29203.54333,,,
1683200220,29197.19238,,,
1683200280,29192.09643,,,
1683200340,29184.08024,,,
1683200400,29185.02214,,,
1683200460,29165.28381,,,
1683200520,29148.26143,,,
1683200580,29148.2319,,,
1683200640,29155.83095,,,
1683200700,29161.72024,,,
1683200760,29175.02595,,,
1683200820,29186.3469,,,
1683200880,29182.05,,,
1683200940,29178.24881,,,
1683201000,29163.85833,,,
1683201060,29158.07548,,,
1683201120,29138.40286,,,
1683201180,29128.88452,,,
1683201240,29127.94262,,,
1683201300,29144.3681,,,
1683201360,29155.55929,,,
1683201420,29159.98071,,,
1683201480,29159.54857,,,
1683201540,29155.24524,,,
1683201600,29155.29762,,,
1683201660,29168.4831,,,
1683201720,29155.85595,,,
1683201780,29163.3831,,,
1683201840,29170.16619,,,
1683201900,29178.39262,,,
1683201960,29168.96429,,,
1683202020,29159.55476,,,
1683202080,29163.36738,,,
1683202140,29160.13452,,,
1683202200,29168.20024,,,
1683202260,29150.5181,,,
1683202320,29143.28619,,,
1683202380,29135.41667,,,
1683202440,29146.12119,,,
1683202500,29161.56429,,,
1683202560,29165.72381,,,
1683202620,29143.30833,,,
1683202680,29109.76667,,,
1683202740,29150.34762,,,
1683202800,29181.33976,,,
1683202860,29178.035,,,
1683202920,29189.81024,,,
1683202980,29187.83905,,,
1683203040,29182.38857,,,
1683203100,29208.39143,,,
1683203160,29201.42762,,,
1683203220,29194.55238,,,
1683203280,29198.14286,,,
1683203340,29191.83881,,,
1683203400,29190.6231,,,
1683203460,29177.34905,,,
1683203520,29186.00024,,,
1683203580,29161.39619,,,
1683203640,29152.94071,,,
1683203700,29163.84262,,,
1683203760,29113.55214,,,
1683203820,29117.12286,,,
1683203880,29085.54881,,,
1683203940,29103.25286,,,
1683204000,29078.09071,,,
1683204060,29080.83238,,,
1683204120,29030.58333,,,
1683204180,29050.99714,,,
1683204240,29036.8719,,,
1683204300,29056.49738,,,
1683204360,29036.62238,,,
1683204420,29036.17167,,,
1683204480,29046.03071,,,
1683204540,29022.78095,,,
1683204600,29041.07048,,,
1683204660,29049.29167,,,
1683204720,29061.03667,,,
1683204780,29057.18524,,,
1683204840,29077.38833,,,
1683204900,29079.34476,,,
1683204960,29077.96214,,,
1683205020,29072.59333,,,
1683205080,29041.09619,,,
1683205140,29055.02929,,,
1683205200,29054.96286,,,
1683205260,29073.2119,,,
1683205320,29073.3981,,,
1683205380,29074.65119,,,
1683205440,29082.78548,,,
1683205500,29087.4869,,,
1683205560,29085.84952,,,
1683205620,29086.54571,,,
1683205680,29085.40548,,,
1683205740,29078.4381,,,
1683205800,29077.65571,,,
1683205860,29082.73595,,,
1683205920,29069.7419,,,
1683205980,29058.98548,,,
1683206040,29060.44833,,,
1683206100,29067.86738,,,
1683206160,29058.43667,,,
1683206220,29046.47214,,,
1683206280,29039.14571,,,
1683206340,28929.61476,,,
1683206400,28867.33881,,,
1683206460,28915.09262,,,
1683206520,28893.4131,,,
1683206580,28931.58357,,,
1683206640,28925.03405,,,
1683206700,28932.19071,,,
1683206760,28896.92262,,,
1683206820,28926.11167,,,
1683206880,28872.44119,,,
1683206940,28887.48667,,,
1683207000,28880.80571,,,
1683207060,28866.7619,,,
1683207120,28879.34095,,,
1683207180,28880.54881,,,
1683207240,28868.1669,,,
1683207300,28877.69786,,,
1683207360,28861.76095,,,
1683207420,28835.61214,,,
1683207480,28834.41976,,,
1683207540,28772.15905,,,
1683207600,28712.34429,,,
1683207660,28692.18095,,,
1683207720,28724.38786,,,
1683207780,28741.64405,,,
1683207840,28705.93238,,,
1683207900,28703.25286,,,
1683207960,28729.22357,,,
1683208020,28752.7319,,,
1683208080,28775.43595,,,
1683208140,28778.38452,,,
1683208200,28796.5831,,,
1683208260,28795.7281,,,
1683208320,28797.54119,,,
1683208380,28791.69095,,,
1683208440,28798.56214,,,
1683208500,28794.62881,,,
1683208560,28796.36381,,,
1683208620,28796.32833,,,
1683208680,28778.76881,,,
1683208740,28760.2169,,,
1683208800,28760.78643,,,
1683208860,28762.77786,,,
1683208920,28789.39357,,,
1683208980,28810.3,,,
1683209040,28820.26095,,,
1683209100,28811.48952,,,
1683209160,28757.52214,,,
1683209220,28753.9831,,,
1683209280,28737.94024,,,
1683209340,28751.96048,,,
1683209400,28746.14452,,,
1683209460,28766.1,,,
1683209520,28753.44357,,,
1683209580,28786.03881,,,
1683209640,28787.44905,,,
1683209700,28786.51452,,,
1683209760,28781.18952,,,
1683209820,28765.63286,,,
1683209880,28765.48262,,,
1683209940,28807.79643,,,
1683210000,28849.40381,,,
1683210060,28840.75143,,,
1683210120,28837.77833,,,
1683210180,28823.12976,,,
1683210240,28842.19,,,
1683210300,28848.04762,,,
1683210360,28854.56333,,,
1683210420,28861.83976,,,
1683210480,28881.28643,,,
1683210540,28873.35119,,,
1683210600,28859.90929,,,
1683210660,28843.38905,,,
1683210720,28836.20619,,,
1683210780,28856.8731,,,
1683210840,28868.60405,,,
1683210900,28877.94714,,,
1683210960,28888.36143,,,
1683211020,28878.08024,,,
1683211080,28884.08976,,,
1683211140,28889.34619,,,
1683211200,28890.45786,,,
1683211260,28886.54452,,,
1683211320,28868.48857,,,
1683211380,28884.93595,,,
1683211440,28877.65667,,,
1683211500,28865.11833,,,
1683211560,28865.16048,,,
1683211620,28911.91881,,,
1683211680,28846.73071,,,
1683211740,28831.47476,,,
1683211800,28812.55619,,,
1683211860,28813.03357,,,
1683211920,28841.62833,,,
1683211980,28817.055,,,
1683212040,28802.16357,,,
1683212100,28820.65024,,,
1683212160,28822.1369,,,
1683212220,28805.62167,,,
1683212280,28786.46571,,,
1683212340,28797.28667,,,
1683212400,28785.33,,,
1683212460,28834.68571,,,
1683212520,28835.32595,,,
1683212580,28822.45405,,,
1683212640,28825.39595,,,
1683212700,28835.88143,,,
1683212760,28845.9881,,,
1683212820,28837.66238,,,
1683212880,28861.1981,,,
1683212940,28861.67714,,,
1683213000,28889.65381,,,
1683213060,28875.79595,,,
1683213120,28893.74929,,,
1683213180,28897.33429,,,
1683213240,28906.03714,,,
1683213300,28918.05048,,,
1683213360,28888.49738,,,
1683213420,28883.37143,,,
1683213480,28875.07071,,,
1683213540,28856.94738,,,
1683213600,28876.21143,,,
1683213660,28886.72714,,,
1683213720,28914.8331,,,
1683213780,28920.56452,,,
1683213840,28929.46571,,,
1683213900,28928.675,,,
1683213960,28918.76286,,,
1683214020,28930.26452,,,
1683214080,28924.41857,,,
1683214140,28912.48905,,,
1683214200,28894.91238,,,
1683214260,28891.22714,,,
1683214320,28890.7781,,,
1683214380,28878.92524,,,
1683214440,28889.06548,,,
1683214500,28889.20143,,,
1683214560,28878.13262,,,
1683214620,28877.63667,,,
1683214680,28877.3669,,,
1683214740,28862.41167,,,
1683214800,28853.37952,,,
1683214860,28859.74262,,,
1683214920,28868.52905,,,
1683214980,28870.7081,,,
1683215040,28868.98548,,,
1683215100,28853.67714,,,
1683215160,28860.5181,,,
1683215220,28868.90929,,,
1683215280,28872.62071,,,
1683215340,28874.11381,,,
1683215400,28866.3119,,,
1683215460,28861.40024,,,
1683215520,28881.80333,,,
1683215580,28870.47571,,,
1683215640,28868.67262,,,
1683215700,28869.77762,,,
1683215760,28868.70738,,,
1683215820,28870.60857,,,
1683215880,28879.51667,,,
1683215940,28884.67357,,,
1683216000,28867.47786,,,
1683216060,28851.3681,,,
1683216120,28835.21643,,,
1683216180,28823.38405,,,
1683216240,28837.39381,,,
1683216300,28829.41833,,,
1683216360,28824.20024,,,
1683216420,28824.63048,,,
1683216480,28824.27429,,,
1683216540,28846.19595,,,
1683216600,28872.89619,,,
1683216660,28889.0531,,,
1683216720,28891.46738,,,
1683216780,28866.5881,,,
1683216840,28864.99976,,,
1683216900,28889.78881,,,
1683216960,28887.84595,,,
1683217020,28901.15357,,,
1683217080,28934.61524,,,
1683217140,28918.68333,,,
1683217200,28930.69786,,,
1683217260,28917.12738,,,
1683217320,28919.59381,,,
1683217380,28912.85048,,,
1683217440,28929.5681,,,
1683217500,28932.99333,,,
1683217560,28957.96286,,,
1683217620,28965.01714,,,
1683217680,28958.33452,,,
1683217740,28952.23833,,,
1683217800,28944.01452,,,
1683217860,28930.49214,,,
1683217920,28902.62405,,,
1683217980,28880.22762,,,
1683218040,28889.26976,,,
1683218100,28890.5031,,,
1683218160,28887.38595,,,
1683218220,28875.59905,,,
1683218280,28884.91381,,,
1683218340,28890.94286,,,
1683218400,28904.37619,,,
1683218460,28921.20857,,,
1683218520,28923.07333,,,
1683218580,28909.38905,,,
1683218640,28908.22214,,,
1683218700,28897.96452,,,
1683218760,28892.03548,,,
1683218820,28901.61476,,,
1683218880,28906.28262,,,
1683218940,28926.93024,,,
1683219000,28921.43429,,,
1683219060,28905.28405,,,
1683219120,28861.54476,,,
1683219180,28870.76524,,,
1683219240,28893.57167,,,
1683219300,28888.30238,,,
1683219360,28897.39976,,,
1683219420,28908.83548,,,
1683219480,28922.8269,,,
1683219540,28925.1569,,,
1683219600,28924.50595,,,
1683219660,28896.56405,,,
1683219720,28900.35452,,,
1683219780,28915.26357,,,
1683219840,28908.75381,,,
1683219900,28886.31357,,,
1683219960,28890.04929,,,
1683220020,28905.08667,,,
1683220080,28904.24024,,,
1683220140,28918.28595,,,
1683220200,28926.18476,,,
1683220260,28917.41976,,,
1683220320,28914.68929,,,
1683220380,28903.92952,,,
1683220440,28910.70452,,,
1683220500,28897.89238,,,
1683220560,28906.42095,,,
1683220620,28908.61071,,,
1683220680,28929.96071,,,
1683220740,28952.99762,,,
1683220800,28946.22381,,,
1683220860,28947.97119,,,
1683220920,28933.99714,,,
1683220980,28953.59976,,,
1683221040,28949.14548,,,
1683221100,28938.18881,,,
1683221160,28930.73905,,,
1683221220,28882.44548,,,
1683221280,28868.5369,,,
1683221340,28886.76357,,,
1683221400,28869.93476,,,
1683221460,28877.38452,,,
1683221520,28857.17071,,,
1683221580,28832.77548,,,
1683221640,28842.96714,,,
1683221700,28861.90833,,,
1683221760,28849.42548,,,
1683221820,28863.07524,,,
1683221880,28854.44,,,
1683221940,28854.48524,,,
1683222000,28865.82833,,,
1683222060,28827.99619,,,
1683222120,28852.01048,,,
1683222180,28860.29762,,,
1683222240,28848.84595,,,
1683222300,28849.92,,,
1683222360,28828.57667,,,
1683222420,28832.12333,,,
1683222480,28857.34024,,,
1683222540,28793.86952,,,
1683222600,28811.64357,,,
1683222660,28801.39476,,,
1683222720,28819.79905,,,
1683222780,28825.66595,,,
1683222840,28842.31167,,,
1683222900,28828.68667,,,
1683222960,28833.97286,,,
1683223020,28834.85881,,,
1683223080,28811.60143,,,
1683223140,28818.00524,,,
1683223200,28841.30071,,,
1683223260,28834.94786,,,
1683223320,28837.29714,,,
1683223380,28838.79571,,,
1683223440,28846.16905,,,
1683223500,28846.08619,,,
1683223560,28852.38286,,,
1683223620,28837.94452,,,
1683223680,28849.35571,,,
1683223740,28846.695,,,
1683223800,28853.63667,,,
1683223860,28846.65286,,,
1683223920,28827.66976,,,
1683223980,28844.10786,,,
1683224040,28839.89524,,,
1683224100,28844.62048,,,
1683224160,28825.24714,,,
1683224220,28821.53762,,,
1683224280,28770.31548,,,
1683224340,28781.73429,,,
1683224400,28798.05857,,,
1683224460,28803.54762,,,
1683224520,28801.88786,,,
1683224580,28757.74643,,,
1683224640,28733.56143,,,
1683224700,28743.73143,,,
1683224760,28743.00833,,,
1683224820,28737.31857,,,
1683224880,28746.71976,,,
1683224940,28725.52714,,,
1683225000,28721.67077,,,
1683225060,28709.41231,,,
1683225120,28699.98564,,,
1683225180,28723.13923,,,
1683225240,28732.38333,,,
1683225300,28748.41564,,,
1683225360,28781.12667,,,
1683225420,28788.35051,,,
1683225480,28773.67385,,,
1683225540,28765.07846,,,
1683225600,28760.96744,,,
1683225660,28759.91256,,,
1683225720,28772.08103,,,
1683225780,28765.22923,,,
1683225840,28769.10103,,,
1683225900,28763.64641,,,
1683225960,28783.52385,,,
1683226020,28769.32974,,,
1683226080,28763.25359,,,
1683226140,28773.35154,,,
1683226200,28789.44359,,,
1683226260,28782.19256,,,
1683226320,28764.16154,,,
1683226380,28786.90615,,,
1683226440,28800.03513,,,
1683226500,28801.77769,,,
1683226560,28793.84256,,,
1683226620,28798.16282,,,
1683226680,28802.52154,,,
1683226740,28799.07256,,,
1683226800,28799.67205,,,
1683226860,28791.86718,,,
1683226920,28804.68436,,,
1683226980,28836.44974,,,
1683227040,28829.32385,,,
1683227100,28842.78308,,,
1683227160,28818.75538,,,
1683227220,28828.2341,,,
1683227280,28816.97615,,,
1683227340,28811.30179,,,
1683227400,28812.23692,,,
1683227460,28804.26256,,,
1683227520,28801.72462,,,
1683227580,28758.38103,,,
1683227640,28771.02821,,,
1683227700,28764.70795,,,
1683227760,28731.21872,,,
1683227820,28738.42564,,,
1683227880,28757.97667,,,
1683227940,28748.19436,,,
1683228000,28761.61667,,,
1683228060,28755.79,,,
1683228120,28779.37897,,,
1683228180,28781.48436,,,
1683228240,28789.72282,,,
1683228300,28808.05077,,,
1683228360,28813.46923,,,
1683228420,28812.50077,,,
1683228480,28816.69641,,,
1683228540,28828.35077,,,
1683228600,28825.13641,,,
1683228660,28824.41821,,,
1683228720,28834.93718,,,
1683228780,28862.69692,,,
1683228840,28888.75103,,,
1683228900,28894.02103,,,
1683228960,28895.39923,,,
1683229020,28881.01846,,,
1683229080,28862.2059,,,
1683229140,28865.35077,,,
1683229200,28868.79359,,,
1683229260,28862.50179,,,
1683229320,28863.21179,,,
1683229380,28831.58769,,,
1683229440,28861.80769,,,
1683229500,28856.52821,,,
1683229560,28843.01436,,,
1683229620,28842.23,,,
1683229680,28866.60718,,,
1683229740,28880.28667,,,
1683229800,28892.08487,,,
1683229860,28867.33974,,,
1683229920,28863.07641,,,
1683229980,28878.70795,,,
1683230040,28876.90769,,,
1683230100,28866.76795,,,
1683230160,28888.29795,,,
1683230220,28881.18872,,,
1683230280,28885.56641,,,
1683230340,28876.17641,,,
1683230400,28891.56769,,,
1683230460,28858.09846,,,
1683230520,28858.10769,,,
1683230580,28849.93231,,,
1683230640,28844.56256,,,
1683230700,28845.77359,,,
1683230760,28852.46385,,,
1683230820,28842.19692,,,
1683230880,28835.13154,,,
1683230940,28842.90205,,,
1683231000,28843.23308,,,
1683231060,28856.84718,,,
1683231120,28853.1859,,,
1683231180,28842.07026,,,
1683231240,28833.99487,,,
1683231300,28821.68538,,,
1683231360,28823.78872,,,
1683231420,28824.33231,,,
1683231480,28838.0159,,,
1683231540,28847.39872,,,
1683231600,28847.97795,,,
1683231660,28846.77436,,,
1683231720,28838.12513,,,
1683231780,28844.10154,,,
1683231840,28834.50692,,,
1683231900,28834.18205,,,
1683231960,28827.16538,,,
1683232020,28822.10385,,,
1683232080,28833.27154,,,
1683232140,28850.5959,,,
1683232200,28864.32692,,,
1683232260,28886.61205,,,
1683232320,28879.18538,,,
1683232380,28875.46462,,,
1683232440,28879.22949,,,
1683232500,28873.50872,,,
1683232560,28861.78308,,,
1683232620,28874.16513,,,
1683232680,28876.62641,,,
1683232740,28869.20359,,,
1683232800,28874.13641,,,
1683232860,28855.27154,,,
1683232920,28852.43821,,,
1683232980,28850.50256,,,
1683233040,28852.78923,,,
1683233100,28861.21154,,,
1683233160,28852.41513,,,
1683233220,28845.84821,,,
1683233280,28848.80308,,,
1683233340,28838.24513,,,
1683233400,28830.90179,,,
1683233460,28829.76103,,,
1683233520,28845.25026,,,
1683233580,28859.17462,,,
1683233640,28864.92667,,,
1683233700,28881.17795,,,
1683233760,28869.68615,,,
1683233820,28868.45256,,,
1683233880,28872.87179,,,
1683233940,28867.10205,,,
1683234000,28870.56231,,,
1683234060,28880.51077,,,
1683234120,28875.73359,,,
1683234180,28874.94974,,,
1683234240,28868.66179,,,
1683234300,28870.53949,,,
1683234360,28889.49872,,,
1683234420,28887.70872,,,
1683234480,28886.52026,,,
1683234540,28890.45846,,,
1683234600,28889.63718,,,
1683234660,28886.46128,,,
1683234720,28871.80949,,,
1683234780,28860.25103,,,
1683234840,28850.11308,,,
1683234900,28844.90077,,,
1683234960,28827.93103,,,
1683235020,28828.87308,,,
1683235080,28842.42231,,,
1683235140,28847.42077,,,
1683235200,28849.5841,,,
1683235260,28835.07897,,,
1683235320,28803.98436,,,
1683235380,28796.58333,,,
1683235440,28803.21872,,,
1683235500,28807.38128,,,
1683235560,28805.54385,,,
1683235620,28814.71744,,,
1683235680,28815.05333,,,
1683235740,28816.54179,,,
1683235800,28817.37564,,,
1683235860,28820.65769,,,
1683235920,28842.91436,,,
1683235980,28828.23564,,,
1683236040,28827.24179,,,
1683236100,28827.3059,,,
1683236160,28833.08897,,,
1683236220,28835.88,,,
1683236280,28831.41026,,,
1683236340,28819.72051,,,
1683236400,28801.3859,,,
1683236460,28819.29821,,,
1683236520,28835.15974,,,
1683236580,28845.29795,,,
1683236640,28838.22949,,,
1683236700,28841.53692,,,
1683236760,28856.28462,,,
1683236820,28841.78846,,,
1683236880,28824.92128,,,
1683236940,28839.91051,,,
1683237000,28818.70667,,,
1683237060,28814.27103,,,
1683237120,28820.18256,,,
1683237180,28836.51231,,,
1683237240,28837.0941,,,
1683237300,28837.20872,,,
1683237360,28838.18538,,,
1683237420,28837.51857,,,
1683237480,28838.37905,,,
1683237540,28838.81667,,,
1683237600,28839.99833,,,
1683237660,28847.82056,,,
1683237720,28802.40524,,,
1683237780,28822.37762,,,
1683237840,28825.91619,,,
1683237900,28807.73024,,,
1683237960,28805.80143,,,
1683238020,28812.18738,,,
1683238080,28816.36024,,,
1683238140,28814.25,,,
1683238200,28801.61595,,,
1683238260,28797.89976,,,
1683238320,28784.64048,,,
1683238380,28790.38143,,,
1683238440,28793.975,,,
1683238500,28794.65405,,,
1683238560,28802.18452,,,
1683238620,28797.46095,,,
1683238680,28770.94119,,,
1683238740,28774.80238,,,
1683238800,28788.15071,,,
1683238860,28773.16738,,,
1683238920,28786.80452,,,
1683238980,28796.39024,,,
1683239040,28785.17714,,,
1683239100,28787.85548,,,
1683239160,28785.82738,,,
1683239220,28761.95143,,,
1683239280,28763.57738,,,
1683239340,28762.60167,,,
1683239400,28764.14,,,
1683239460,28786.48524,,,
1683239520,28793.25714,,,
1683239580,28790.90476,,,
1683239640,28781.16048,,,
1683239700,28786.1231,,,
1683239760,28787.77905,,,
1683239820,28793.83214,,,
1683239880,28804.14548,,,
1683239940,28786.02429,,,
1683240000,28785.92357,,,
1683240060,28778.135,,,
1683240120,28777.03333,,,
1683240180,28777.47214,,,
1683240240,28793.27381,,,
1683240300,28780.35976,,,
1683240360,28772.10167,,,
1683240420,28771.53905,,,
1683240480,28775.09286,,,
1683240540,28774.86952,,,
1683240600,28788.83643,,,
1683240660,28790.01738,,,
1683240720,28799.45143,,,
1683240780,28810.50119,,,
1683240840,28808.74429,,,
1683240900,28808.75071,,,
1683240960,28800.35929,,,
1683241020,28798.76714,,,
1683241080,28798.50119,,,
1683241140,28782.37595,,,
1683241200,28781.19357,,,
1683241260,28779.95619,,,
1683241320,28788.36571,,,
1683241380,28793.955,,,
1683241440,28794.43476,,,
1683241500,28796.90357,,,
1683241560,28804.83024,,,
1683241620,28800.02,,,
1683241680,28819.12,,,
1683241740,28820.75548,,,
1683241800,28812.1931,,,
1683241860,28815.45571,,,
1683241920,28820.48476,,,
1683241980,28824.42857,,,
1683242040,28824.61667,,,
1683242100,28833.92357,,,
1683242160,28842.25881,,,
1683242220,28841.36905,,,
1683242280,28838.31167,,,
1683242340,28838.9031,,,
1683242400,28835.3769,,,
1683242460,28834.73619,,,
1683242520,28842.48643,,,
1683242580,28826.735,,,
1683242640,28844.52214,,,
1683242700,28843.28548,,,
1683242760,28846.82476,,,
1683242820,28852.37833,,,
1683242880,28841.41833,,,
1683242940,28825.81048,,,
1683243000,28834.22571,,,
1683243060,28838.35571,,,
1683243120,28833.28119,,,
1683243180,28829.19595,,,
1683243240,28831.24738,,,
1683243300,28831.76905,,,
1683243360,28818.37429,,,
1683243420,28825.23643,,,
1683243480,28835.4981,,,
1683243540,28833.40452,,,
1683243600,28852.36548,,,
1683243660,28845.41976,,,
1683243720,28836.54214,,,
1683243780,28826.14548,,,
1683243840,28824.3981,,,
1683243900,28811.80667,,,
1683243960,28810.76667,,,
1683244020,28811.35976,,,
1683244080,28820.32619,,,
1683244140,28820.7119,,,
1683244200,28832.0519,,,
1683244260,28835.41548,,,
1683244320,28833.76405,,,
1683244380,28835.50833,,,
1683244440,28835.60357,,,
1683244500,28823.84952,,,
1683244560,28828.37738,,,
1683244620,28826.48333,,,
1683244680,28826.70381,,,
1683244740,28837.19905,,,
1683244800,28839.12929,,,
1683244860,28843.3181,,,
1683244920,28837.98048,,,
1683244980,28837.91786,,,
1683245040,28842.51214,,,
1683245100,28840.96405,,,
1683245160,28836.43643,,,
1683245220,28837.22405,,,
1683245280,28847.83405,,,
1683245340,28850.83119,,,
1683245400,28851.74476,,,
1683245460,28845.44024,,,
1683245520,28847.18905,,,
1683245580,28852.79452,,,
1683245640,28850.00548,,,
1683245700,28851.71833,,,
1683245760,28848.78071,,,
1683245820,28840.97429,,,
1683245880,28821.27952,,,
1683245940,28847.60524,,,
1683246000,28858.76881,,,
1683246060,28854.60429,,,
1683246120,28840.3331,,,
1683246180,28844.18286,,,
1683246240,28844.64405,,,
1683246300,28842.05452,,,
1683246360,28844.14476,,,
1683246420,28852.86429,,,
1683246480,28857.39429,,,
1683246540,28859.01381,,,
1683246600,28884.93881,,,
1683246660,28884.4281,,,
1683246720,28884.74429,,,
1683246780,28889.73429,,,
1683246840,28898.13024,,,
1683246900,28903.565,,,
1683246960,28901.43571,,,
1683247020,28902.54905,,,
1683247080,28905.77333,,,
1683247140,28892.61952,,,
1683247200,28925.08952,,,
1683247260,28915.9569,,,
1683247320,28907.65786,,,
1683247380,28909.89714,,,
1683247440,28908.86786,,,
1683247500,28914.38452,,,
1683247560,28914.8931,,,
1683247620,28909.60286,,,
1683247680,28908.50143,,,
1683247740,28923.07286,,,
1683247800,28924.47619,,,
1683247860,28908.56238,,,
1683247920,28929.82762,,,
1683247980,28931.49548,,,
1683248040,28943.0119,,,
1683248100,28954.78786,,,
1683248160,28959.10571,,,
1683248220,28946.9619,,,
1683248280,28939.67262,,,
1683248340,28929.48667,,,
1683248400,28937.29429,,,
1683248460,28949.185,,,
1683248520,28952.24357,,,
1683248580,28937.9169,,,
1683248640,28926.63667,,,
1683248700,28918.09381,,,
1683248760,28918.49429,,,
1683248820,28913.33,,,
1683248880,28907.56095,,,
1683248940,28903.08929,,,
1683249000,28904.07167,,,
1683249060,28902.17667,,,
1683249120,28894.76738,,,
1683249180,28903.13048,,,
1683249240,28898.94119,,,
1683249300,28918.28524,,,
1683249360,28916.64571,,,
1683249420,28921.11619,,,
1683249480,28897.26429,,,
1683249540,28894.91071,,,
1683249600,28897.985,,,
1683249660,28896.55548,,,
1683249720,28896.55571,,,
1683249780,28894.65071,,,
1683249840,28892.695,,,
1683249900,28898.54381,,,
1683249960,28894.36452,,,
1683250020,28894.29524,,,
1683250080,28892.30619,,,
1683250140,28891.41214,,,
1683250200,28914.32214,,,
1683250260,28938.87262,,,
1683250320,28945.75833,,,
1683250380,29132.75714,,,
1683250440,29130.315,,,
1683250500,29165.6319,,,
1683250560,29153.16167,,,
1683250620,29130.90452,,,
1683250680,29147.23738,,,
1683250740,29196.76381,,,
1683250800,29195.92929,,,
1683250860,29233.57,,,
1683250920,29250.64429,,,
1683250980,29258.93381,,,
1683251040,29293.58643,,,
1683251100,29320.10524,,,
1683251160,29296.19619,,,
1683251220,29307.16381,,,
1683251280,29293.25786,,,
1683251340,29274.6669,,,
1683251400,29272.38786,,,
1683251460,29292.79976,,,
1683251520,29279.00143,,,
1683251580,29291.51,,,
1683251640,29300.57357,,,
1683251700,29309.04071,,,
1683251760,29339.23881,,,
1683251820,29312.62548,,,
1683251880,29309.02024,,,
1683251940,29296.37095,,,
1683252000,29325.43262,,,
1683252060,29352.36452,,,
1683252120,29463.90024,,,
1683252180,29455.02524,,,
1683252240,29430.83714,,,
1683252300,29428.49952,,,
1683252360,29449.685,,,
1683252420,29432.69048,,,
1683252480,29379.28714,,,
1683252540,29379.74286,,,
1683252600,29338.525,,,
1683252660,29358.93643,,,
1683252720,29345.14667,,,
1683252780,29318.52095,,,
1683252840,29240.25143,,,
1683252900,29268.85619,,,
1683252960,29262.29976,,,
1683253020,29235.43405,,,
1683253080,29211.64929,,,
1683253140,29212.60357,,,
1683253200,29221.05548,,,
1683253260,29237.21,,,
1683253320,29253.2219,,,
1683253380,29274.89667,,,
1683253440,29257.65024,,,
1683253500,29265.22762,,,
1683253560,29261.04095,,,
1683253620,29217.42095,,,
1683253680,29252.27643,,,
1683253740,29237.69095,,,
1683253800,29244.65952,,,
1683253860,29248.06452,,,
1683253920,29249.74405,,,
1683253980,29237.44952,,,
1683254040,29241.22833,,,
1683254100,29269.0331,,,
1683254160,29263.97857,,,
1683254220,29273.595,,,
1683254280,29278.25024,,,
1683254340,29265.77643,,,
1683254400,29244.10381,,,
1683254460,29272.78024,,,
1683254520,29290.90905,,,
1683254580,29307.2369,,,
1683254640,29307.29357,,,
1683254700,29302.59905,,,
1683254760,29278.32262,,,
1683254820,29279.555,,,
1683254880,29298.93476,,,
1683254940,29311.06048,,,
1683255000,29320.02548,,,
1683255060,29306.9731,,,
1683255120,29285.49929,,,
1683255180,29282.15952,,,
1683255240,29267.25333,,,
1683255300,29251.9769,,,
1683255360,29274.55905,,,
1683255420,29263.80429,,,
1683255480,29252.14929,,,
1683255540,29236.42,,,
1683255600,29245.92119,,,
1683255660,29254.10905,,,
1683255720,29243.75929,,,
1683255780,29226.09119,,,
1683255840,29223.19714,,,
1683255900,29245.62071,,,
1683255960,29264.60952,,,
1683256020,29266.6531,,,
1683256080,29274.57286,,,
1683256140,29277.66262,,,
1683256200,29280.85452,,,
1683256260,29281.93548,,,
1683256320,29266.21286,,,
1683256380,29254.15976,,,
1683256440,29260.73048,,,
1683256500,29259.835,,,
1683256560,29262.47024,,,
1683256620,29256.25476,,,
1683256680,29245.37833,,,
1683256740,29254.21286,,,
1683256800,29260.955,,,
1683256860,29263.82143,,,
1683256920,29275.88119,,,
1683256980,29261.85738,,,
1683257040,29253.79762,,,
1683257100,29256.04381,,,
1683257160,29256.04905,,,
1683257220,29249.08976,,,
1683257280,29246.13786,,,
1683257340,29243.1169,,,
1683257400,29248.23095,,,
1683257460,29260.68238,,,
1683257520,29274.16048,,,
1683257580,29264.74643,,,
1683257640,29253.48119,,,
1683257700,29235.04095,,,
1683257760,29219.10595,,,
1683257820,29215.71857,,,
1683257880,29208.12714,,,
1683257940,29214.46167,,,
1683258000,29210.54143,,,
1683258060,29207.42619,,,
1683258120,29190.8081,,,
1683258180,29190.2181,,,
1683258240,29194.08643,,,
1683258300,29176.07357,,,
1683258360,29191.1131,,,
1683258420,29183.00429,,,
1683258480,29193.62524,,,
1683258540,29168.48095,,,
1683258600,29178.35571,,,
1683258660,29177.92333,,,
1683258720,29154.12262,,,
1683258780,29153.29357,,,
1683258840,29154.84595,,,
1683258900,29152.66619,,,
1683258960,29169.48738,,,
1683259020,29188.87905,,,
1683259080,29183.75476,,,
1683259140,29188.32595,,,
1683259200,29196.76952,,,
1683259260,29197.26595,,,
1683259320,29198.52381,,,
1683259380,29191.53952,,,
1683259440,29194.53762,,,
1683259500,29191.64452,,,
1683259560,29184.85619,,,
1683259620,29195.46833,,,
1683259680,29201.05048,,,
1683259740,29219.70024,,,
1683259800,29223.80405,,,
1683259860,29231.09143,,,
1683259920,29219.35048,,,
1683259980,29222.28405,,,
1683260040,29219.58024,,,
1683260100,29226.52452,,,
1683260160,29222.3219,,,
1683260220,29229.05929,,,
